Year,Date,Hour,Demand,Temperature
2011,2011-01-30,4,1695,19
2011,2011-01-30,5,1705,19
2011,2011-01-30,6,1742,20
2011,2011-01-30,7,1819,22
2011,2011-01-30,8,1902,22
2011,2011-01-30,9,2033,23
2011,2011-01-30,10,2125,24
2011,2011-01-30,11,2162,26
2011,2011-01-30,12,2179,28
2011,2011-01-30,13,2157,30
2011,2011-01-30,14,2135,31
2011,2011-01-30,15,2120,29
2011,2011-01-30,16,2120,29
2011,2011-01-30,17,2221,28
2011,2011-01-30,18,2439,26
2011,2011-01-30,19,2476,25
2011,2011-01-30,20,2436,23
2011,2011-01-30,21,2344,23
2011,2011-01-30,22,2220,22
2011,2011-01-30,23,2057,21
2011,2011-01-30,24,1908,20
2011,2011-01-31,1,1803,19
2011,2011-01-31,2,1759,18
2011,2011-01-31,3,1742,18
2011,2011-01-31,4,1755,17
2011,2011-01-31,5,1831,15
2011,2011-01-31,6,2011,13
2011,2011-01-31,7,2328,11
2011,2011-01-31,8,2480,9
2011,2011-01-31,9,2490,14
2011,2011-01-31,10,2479,15
2011,2011-01-31,11,2474,16
2011,2011-01-31,12,2451,19
2011,2011-01-31,13,2425,20
2011,2011-01-31,14,2406,20
2011,2011-01-31,15,2371,22
2011,2011-01-31,16,2377,23
2011,2011-01-31,17,2466,22
2011,2011-01-31,18,2684,20
2011,2011-01-31,19,2732,20
2011,2011-01-31,20,2678,19
2011,2011-01-31,21,2594,18
2011,2011-01-31,22,2442,17
2011,2011-01-31,23,2251,17
2011,2011-01-31,24,2076,16
2011,2011-02-01,1,1965,13
2011,2011-02-01,2,1905,13
2011,2011-02-01,3,1882,14
2011,2011-02-01,4,1880,14
2011,2011-02-01,5,1931,14
2011,2011-02-01,6,2085,14
2011,2011-02-01,7,2341,13
2011,2011-02-01,8,2489,13
2011,2011-02-01,9,2537,10
2011,2011-02-01,10,2598,10
2011,2011-02-01,11,2639,11
2011,2011-02-01,12,2661,11
2011,2011-02-01,13,2652,13
2011,2011-02-01,14,2624,15
2011,2011-02-01,15,2581,15
2011,2011-02-01,16,2544,16
2011,2011-02-01,17,2605,16
