Year,Date,Hour,Demand,Temperature
2011,2011-02-02,16,4306,24
2011,2011-02-02,17,4419,24
2011,2011-02-02,18,4740,24
2011,2011-02-02,19,4765,24
2011,2011-02-02,20,4593,24
2011,2011-02-02,21,4380,24
2011,2011-02-02,22,4087,24
2011,2011-02-02,23,3731,24
2011,2011-02-02,24,3411,22
2011,2011-02-03,1,3206,22
2011,2011-02-03,2,3093,19
2011,2011-02-03,3,3049,20
2011,2011-02-03,4,3072,23
2011,2011-02-03,5,3177,20
2011,2011-02-03,6,3461,19
2011,2011-02-03,7,3936,18
2011,2011-02-03,8,4239,17
2011,2011-02-03,9,4320,17
2011,2011-02-03,10,4291,18
2011,2011-02-03,11,4291,20
2011,2011-02-03,12,4259,22
2011,2011-02-03,13,4193,24
2011,2011-02-03,14,4138,25
2011,2011-02-03,15,4070,27
2011,2011-02-03,16,4046,29
2011,2011-02-03,17,4158,29
2011,2011-02-03,18,4534,27
2011,2011-02-03,19,4710,24
2011,2011-02-03,20,4668,22
2011,2011-02-03,21,4558,21
2011,2011-02-03,22,4315,18
2011,2011-02-03,23,3976,16
2011,2011-02-03,24,3656,16
