Year,Date,Hour,Demand,Temperature
2011,2011-01-20,4,1319,31
2011,2011-01-20,5,1365,31
2011,2011-01-20,6,1510,30
2011,2011-01-20,7,1768,29
2011,2011-01-20,8,1900,27
2011,2011-01-20,9,1905,27
2011,2011-01-20,10,1900,28
2011,2011-01-20,11,1914,29
2011,2011-01-20,12,1908,30
2011,2011-01-20,13,1880,30
2011,2011-01-20,14,1864,31
2011,2011-01-20,15,1832,32
2011,2011-01-20,16,1849,32
2011,2011-01-20,17,1973,31
2011,2011-01-20,18,2179,30
2011,2011-01-20,19,2208,28
2011,2011-01-20,20,2167,29
2011,2011-01-20,21,2087,28
2011,2011-01-20,22,1940,27
2011,2011-01-20,23,1737,27
2011,2011-01-20,24,1564,27
2011,2011-01-21,1,1448,27
2011,2011-01-21,2,1388,27
2011,2011-01-21,3,1362,26
2011,2011-01-21,4,1358,25
2011,2011-01-21,5,1398,24
2011,2011-01-21,6,1524,24
2011,2011-01-21,7,1701,24
2011,2011-01-21,8,1831,25
2011,2011-01-21,9,1912,26
2011,2011-01-21,10,1981,26
2011,2011-01-21,11,2028,27
2011,2011-01-21,12,2047,28
2011,2011-01-21,13,2044,29
2011,2011-01-21,14,2018,30
2011,2011-01-21,15,1988,30
2011,2011-01-21,16,1983,30
2011,2011-01-21,17,2061,28
2011,2011-01-21,18,2244,27
2011,2011-01-21,19,2235,26
2011,2011-01-21,20,2169,25
2011,2011-01-21,21,2087,24
2011,2011-01-21,22,1966,23
2011,2011-01-21,23,1801,22
2011,2011-01-21,24,1649,21
2011,2011-01-22,1,1540,20
2011,2011-01-22,2,1474,20
2011,2011-01-22,3,1438,19
2011,2011-01-22,4,1430,18
2011,2011-01-22,5,1447,17
2011,2011-01-22,6,1500,16
2011,2011-01-22,7,1612,14
2011,2011-01-22,8,1708,13
2011,2011-01-22,9,1831,14
2011,2011-01-22,10,1896,16
2011,2011-01-22,11,1924,18
2011,2011-01-22,12,1911,21
2011,2011-01-22,13,1878,23
2011,2011-01-22,14,1850,22
2011,2011-01-22,15,1829,23
2011,2011-01-22,16,1831,23
2011,2011-01-22,17,1934,23
2011,2011-01-22,18,2142,21
2011,2011-01-22,19,2144,20
2011,2011-01-22,20,2084,18
2011,2011-01-22,21,2022,18
2011,2011-01-22,22,1936,16
2011,2011-01-22,23,1807,15
2011,2011-01-22,24,1689,14
2011,2011-01-23,1,1591,12
2011,2011-01-23,2,1534,9
2011,2011-01-23,3,1506,8
2011,2011-01-23,4,1498,7
2011,2011-01-23,5,1513,7
2011,2011-01-23,6,1552,6
2011,2011-01-23,7,1622,5
2011,2011-01-23,8,1699,5
2011,2011-01-23,9,1801,7
2011,2011-01-23,10,1887,12
2011,2011-01-23,11,1925,18
2011,2011-01-23,12,1939,20
2011,2011-01-23,13,1946,21
2011,2011-01-23,14,1923,21
2011,2011-01-23,15,1903,22
2011,2011-01-23,16,1933,23
2011,2011-01-23,17,2062,22
2011,2011-01-23,18,2284,20
2011,2011-01-23,19,2300,19
2011,2011-01-23,20,2253,16
2011,2011-01-23,21,2173,14
2011,2011-01-23,22,2033,13
2011,2011-01-23,23,1859,11
2011,2011-01-23,24,1712,9
2011,2011-01-24,1,1625,7
2011,2011-01-24,2,1585,5
2011,2011-01-24,3,1579,4
2011,2011-01-24,4,1593,3
2011,2011-01-24,5,1651,2
2011,2011-01-24,6,1807,0
2011,2011-01-24,7,2071,0
2011,2011-01-24,8,2197,-1
2011,2011-01-24,9,2215,-1
2011,2011-01-24,10,2227,1
2011,2011-01-24,11,2232,4
2011,2011-01-24,12,2220,7
2011,2011-01-24,13,2187,10
2011,2011-01-24,14,2152,12
2011,2011-01-24,15,2122,14
2011,2011-01-24,16,2121,15
2011,2011-01-24,17,2221,15
2011,2011-01-24,18,2464,14
2011,2011-01-24,19,2500,12
2011,2011-01-24,20,2459,11
2011,2011-01-24,21,2371,9
2011,2011-01-24,22,2217,8
2011,2011-01-24,23,2003,9
2011,2011-01-24,24,1813,10
2011,2011-01-25,1,1698,10
2011,2011-01-25,2,1639,11
2011,2011-01-25,3,1606,13
2011,2011-01-25,4,1601,14
2011,2011-01-25,5,1633,15
2011,2011-01-25,6,1760,15
2011,2011-01-25,7,2002,15
2011,2011-01-25,8,2118,16
2011,2011-01-25,9,2127,17
2011,2011-01-25,10,2139,18
2011,2011-01-25,11,2144,20
2011,2011-01-25,12,2130,24
2011,2011-01-25,13,2102,27
2011,2011-01-25,14,2076,30
2011,2011-01-25,15,2036,32
2011,2011-01-25,16,2040,33
2011,2011-01-25,17,2118,33
2011,2011-01-25,18,2295,32
2011,2011-01-25,19,2318,31
2011,2011-01-25,20,2290,25
2011,2011-01-25,21,2206,22
2011,2011-01-25,22,2056,22
2011,2011-01-25,23,1848,21
2011,2011-01-25,24,1667,19
2011,2011-01-26,1,1556,18
2011,2011-01-26,2,1506,17
2011,2011-01-26,3,1485,15
2011,2011-01-26,4,1490,14
2011,2011-01-26,5,1531,14
2011,2011-01-26,6,1670,15
2011,2011-01-26,7,1924,15
2011,2011-01-26,8,2053,17
2011,2011-01-26,9,2070,20
2011,2011-01-26,10,2078,22
2011,2011-01-26,11,2082,24
2011,2011-01-26,12,2079,26
2011,2011-01-26,13,2063,27
2011,2011-01-26,14,2054,28
2011,2011-01-26,15,2024,29
2011,2011-01-26,16,2031,27
2011,2011-01-26,17,2130,28
2011,2011-01-26,18,2315,29
2011,2011-01-26,19,2325,29
